LAST SEEN   TYPE      REASON      OBJECT                                       MESSAGE
8m4s        Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
6m34s       Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
8m2s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.597s (1.597s including waiting). Image size: 31128721 bytes.
6m32s       Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
6m32s       Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
8m          Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.503s (1.503s including waiting). Image size: 31128721 bytes.
6m7s        Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(3fce61e9-c6e4-4494-a73a-2c3c35dac293)
7m45s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.928s (1.928s including waiting). Image size: 31128721 bytes.
7m15s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.635s (1.635s including waiting). Image size: 31128721 bytes.
6m32s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.683s (1.683s including waiting). Image size: 31128721 bytes.
5m5s        Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
3m25s       Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
5m3s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.539s (1.539s including waiting). Image size: 31128721 bytes.
3m23s       Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
3m23s       Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
5m1s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.587s (1.587s including waiting). Image size: 31128721 bytes.
3m1s        Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(ebbf976e-8e0a-4ea7-a650-e176c507c107)
4m45s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.536s (1.536s including waiting). Image size: 31128721 bytes.
4m16s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.653s (1.653s including waiting). Image size: 31128721 bytes.
3m23s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.651s (1.651s including waiting). Image size: 31128721 bytes.
2m          Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
31s         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
119s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.595s (1.595s including waiting). Image size: 31128721 bytes.
29s         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
29s         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
117s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.527s (1.527s including waiting). Image size: 31128721 bytes.
2s          Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(ea10d82a-4641-40e7-b163-8b3c2718858a)
71s         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.551s (1.551s including waiting). Image size: 31128721 bytes.
29s         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.508s (1.508s including waiting). Image size: 31128721 bytes.
47m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
46m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
47m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.57s (1.57s including waiting). Image size: 30809528 bytes.
46m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
46m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
47m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.497s (1.497s including waiting). Image size: 30809528 bytes.
46m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(dcf3ad88-8d99-4e47-b4d4-cc86a545195a)
47m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.525s (1.525s including waiting). Image size: 30809528 bytes.
46m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.527s (1.527s including waiting). Image size: 30809528 bytes.
45m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
44m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
45m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.573s (1.573s including waiting). Image size: 30809528 bytes.
44m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
44m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
45m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.518s (1.518s including waiting). Image size: 30809528 bytes.
44m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(df773866-1b4d-4193-afde-390fb1fc0819)
45m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.584s (1.584s including waiting). Image size: 30809528 bytes.
44m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.793s (1.793s including waiting). Image size: 30809528 bytes.
43m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
43m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
43m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.507s (1.507s including waiting). Image size: 30809528 bytes.
43m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
43m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
43m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.49s (1.491s including waiting). Image size: 30809528 bytes.
43m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(05481b35-ac7a-4c5e-9d53-c9a1eacb4c81)
26m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
24m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
26m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.566s (1.566s including waiting). Image size: 30809528 bytes.
24m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
24m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
26m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.539s (1.539s including waiting). Image size: 30809528 bytes.
24m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(1c348603-a201-46b3-ac3d-c3ac6563876f)
25m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.582s (1.582s including waiting). Image size: 30809528 bytes.
25m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.501s (1.501s including waiting). Image size: 30809528 bytes.
24m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.589s (1.589s including waiting). Image size: 30809528 bytes.
23m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
21m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
23m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.598s (1.598s including waiting). Image size: 30809528 bytes.
21m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
21m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
23m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.526s (1.526s including waiting). Image size: 30809528 bytes.
21m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(86733deb-8bf6-4973-ae32-227283cbd802)
22m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.519s (1.519s including waiting). Image size: 30809528 bytes.
22m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.542s (1.542s including waiting). Image size: 30809528 bytes.
21m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.559s (1.559s including waiting). Image size: 30809528 bytes.
20m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
18m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
20m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.51s (1.51s including waiting). Image size: 30809528 bytes.
18m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
18m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
20m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.509s (1.509s including waiting). Image size: 30809528 bytes.
18m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(8e123943-05e2-4c45-8ee8-95fa8fe2432d)
19m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.485s (1.485s including waiting). Image size: 30809528 bytes.
19m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.577s (1.577s including waiting). Image size: 30809528 bytes.
18m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.506s (1.506s including waiting). Image size: 30809528 bytes.
17m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
15m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
17m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.549s (1.549s including waiting). Image size: 30809528 bytes.
15m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
15m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
17m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.51s (1.51s including waiting). Image size: 30809528 bytes.
15m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(e540c4c4-e951-461f-a43b-8a447bb460fc)
17m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.524s (1.524s including waiting). Image size: 30809528 bytes.
16m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.574s (1.574s including waiting). Image size: 30809528 bytes.
15m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.544s (1.544s including waiting). Image size: 30809528 bytes.
14m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
12m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
14m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.574s (1.574s including waiting). Image size: 30809528 bytes.
12m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
12m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
14m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.517s (1.517s including waiting). Image size: 30809528 bytes.
12m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(de3e2548-320b-456c-be4a-1620685ea298)
13m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.597s (1.597s including waiting). Image size: 30809528 bytes.
13m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.563s (1.563s including waiting). Image size: 30809528 bytes.
12m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 2.727s (2.727s including waiting). Image size: 30809528 bytes.
118m        Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
117m        Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
117m        Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.697s (1.697s including waiting). Image size: 30809528 bytes.
117m        Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
117m        Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
116m        Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
115m        Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
115m        Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.634s (1.634s including waiting). Image size: 30809528 bytes.
115m        Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
115m        Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
114m        Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
113m        Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
113m        Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.619s (1.619s including waiting). Image size: 30809528 bytes.
113m        Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
113m        Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
112m        Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
111m        Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
111m        Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.643s (1.643s including waiting). Image size: 30809528 bytes.
111m        Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
111m        Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
110m        Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
109m        Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
109m        Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.685s (1.685s including waiting). Image size: 30809528 bytes.
109m        Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
109m        Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
108m        Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
101m        Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
101m        Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.712s (1.712s including waiting). Image size: 30809528 bytes.
101m        Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
101m        Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
99m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
98m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
98m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.613s (1.613s including waiting). Image size: 30809528 bytes.
98m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
98m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
96m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
95m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
95m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.629s (1.629s including waiting). Image size: 30809528 bytes.
95m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
95m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
93m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
92m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
92m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.831s (1.831s including waiting). Image size: 30809528 bytes.
92m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
92m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
90m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
89m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
89m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.692s (1.692s including waiting). Image size: 30809528 bytes.
89m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
89m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
86m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
71m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
71m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.781s (1.781s including waiting). Image size: 30809528 bytes.
71m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
71m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
68m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
68m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
68m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.672s (1.672s including waiting). Image size: 30809528 bytes.
68m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
68m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
65m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
65m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
65m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.635s (1.635s including waiting). Image size: 30809528 bytes.
65m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
65m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
62m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
62m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
62m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.665s (1.665s including waiting). Image size: 30809528 bytes.
62m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
62m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
58m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
56m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
53m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
51m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
49m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
41m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
38m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
35m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
32m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
29m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
11m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
8m14s       Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
5m15s       Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
2m15s       Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
47m         Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
47m         Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
47m         Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.834s (1.834s including waiting). Image size: 31128721 bytes.
47m         Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
47m         Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
46m         Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
45m         Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
45m         Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
45m         Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.516s (1.516s including waiting). Image size: 31128721 bytes.
45m         Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
45m         Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
44m         Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
43m         Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
43m         Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
43m         Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.593s (1.593s including waiting). Image size: 31128721 bytes.
43m         Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
43m         Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
43m         Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
42m         Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
42m         Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
42m         Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.568s (1.568s including waiting). Image size: 31128721 bytes.
42m         Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
42m         Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
42m         Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
26m         Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
26m         Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
26m         Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.514s (1.514s including waiting). Image size: 31128721 bytes.
26m         Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
26m         Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
24m         Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
