LAST SEEN   TYPE      REASON      OBJECT                                       MESSAGE
82m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.742s (1.743s including waiting). Image size: 6025303 bytes.
82m         Normal    Created     pod/consumer-svc                             Created container: consumer
82m         Normal    Started     pod/consumer-svc                             Started container consumer
78m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
78m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
78m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.768s (1.768s including waiting). Image size: 6025303 bytes.
78m         Normal    Created     pod/consumer-svc                             Created container: consumer
78m         Normal    Started     pod/consumer-svc                             Started container consumer
77m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
76m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
76m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.777s (1.777s including waiting). Image size: 6025303 bytes.
76m         Normal    Created     pod/consumer-svc                             Created container: consumer
76m         Normal    Started     pod/consumer-svc                             Started container consumer
75m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
74m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
74m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.811s (1.811s including waiting). Image size: 6025303 bytes.
74m         Normal    Created     pod/consumer-svc                             Created container: consumer
74m         Normal    Started     pod/consumer-svc                             Started container consumer
73m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
72m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
72m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.899s (1.899s including waiting). Image size: 6025303 bytes.
72m         Normal    Created     pod/consumer-svc                             Created container: consumer
72m         Normal    Started     pod/consumer-svc                             Started container consumer
71m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
70m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
70m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.876s (1.876s including waiting). Image size: 6025303 bytes.
70m         Normal    Created     pod/consumer-svc                             Created container: consumer
70m         Normal    Started     pod/consumer-svc                             Started container consumer
69m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
62m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
62m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 2.002s (2.002s including waiting). Image size: 6025303 bytes.
62m         Normal    Created     pod/consumer-svc                             Created container: consumer
62m         Normal    Started     pod/consumer-svc                             Started container consumer
60m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rubikpi
60m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
60m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.52s (1.52s including waiting). Image size: 6025303 bytes.
60m         Normal    Created     pod/consumer-svc                             Created container: consumer
60m         Normal    Started     pod/consumer-svc                             Started container consumer
58m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
39m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rtosubuntu-500tca-500sca
39m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
39m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.722s (1.722s including waiting). Image size: 5766525 bytes.
39m         Normal    Created     pod/consumer-svc                             Created container: consumer
39m         Normal    Started     pod/consumer-svc                             Started container consumer
37m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
33m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
28m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rubikpi
28m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
28m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.598s (1.598s including waiting). Image size: 6025303 bytes.
28m         Normal    Created     pod/consumer-svc                             Created container: consumer
28m         Normal    Started     pod/consumer-svc                             Started container consumer
27m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
26m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rubikpi
26m         Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
26m         Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.536s (1.536s including waiting). Image size: 6025303 bytes.
26m         Normal    Created     pod/consumer-svc                             Created container: consumer
26m         Normal    Started     pod/consumer-svc                             Started container consumer
25m         Normal    Killing     pod/consumer-svc                             Stopping container consumer
22m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
18m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
16m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
14m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
12m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
10m         Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
8m29s       Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rtosubuntu-500tca-500sca
8m29s       Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
8m27s       Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.67s (1.67s including waiting). Image size: 5766525 bytes.
8m27s       Normal    Created     pod/consumer-svc                             Created container: consumer
8m27s       Normal    Started     pod/consumer-svc                             Started container consumer
7m8s        Normal    Killing     pod/consumer-svc                             Stopping container consumer
6m34s       Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rtosubuntu-500tca-500sca
6m33s       Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
6m32s       Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.913s (1.913s including waiting). Image size: 5766525 bytes.
6m31s       Normal    Created     pod/consumer-svc                             Created container: consumer
6m31s       Normal    Started     pod/consumer-svc                             Started container consumer
5m13s       Normal    Killing     pod/consumer-svc                             Stopping container consumer
4m38s       Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rtosubuntu-500tca-500sca
4m38s       Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
4m36s       Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.688s (1.688s including waiting). Image size: 5766525 bytes.
4m36s       Normal    Created     pod/consumer-svc                             Created container: consumer
4m36s       Normal    Started     pod/consumer-svc                             Started container consumer
4m12s       Normal    Killing     pod/consumer-svc                             Stopping container consumer
3m16s       Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to rtosubuntu-500tca-500sca
3m16s       Normal    Pulling     pod/consumer-svc                             Pulling image "ssoonan0770/jitter-consumer:latest"
3m14s       Normal    Pulled      pod/consumer-svc                             Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.634s (1.634s including waiting). Image size: 5766525 bytes.
3m14s       Normal    Created     pod/consumer-svc                             Created container: consumer
3m14s       Normal    Started     pod/consumer-svc                             Started container consumer
3m          Normal    Killing     pod/consumer-svc                             Stopping container consumer
2m21s       Normal    Scheduled   pod/consumer-svc                             Successfully assigned default/consumer-svc to raspberrypi
95m         Normal    Pulling     pod/consumer                                 Pulling image "ssoonan0770/jitter-consumer:latest"
95m         Normal    Pulled      pod/consumer                                 Successfully pulled image "ssoonan0770/jitter-consumer:latest" in 1.787s (1.787s including waiting). Image size: 6025303 bytes.
95m         Normal    Created     pod/consumer                                 Created container: consumer
95m         Normal    Started     pod/consumer                                 Started container consumer
94m         Normal    Killing     pod/consumer                                 Stopping container consumer
35m         Normal    Scheduled   pod/consumer                                 Successfully assigned default/consumer to raspberrypi
109m        Normal    Pulling     pod/iperf3-client-quick                      Pulling image "networkstatic/iperf3:latest"
110m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.618s (1.618s including waiting). Image size: 30809528 bytes.
109m        Normal    Created     pod/iperf3-client-quick                      Created container: iperf3
109m        Normal    Started     pod/iperf3-client-quick                      Started container iperf3
110m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.645s (1.645s including waiting). Image size: 30809528 bytes.
109m        Warning   BackOff     pod/iperf3-client-quick                      Back-off restarting failed container iperf3 in pod iperf3-client-quick_default(34cad53b-01ef-497c-a9cc-6b77f25b5344)
109m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.697s (1.697s including waiting). Image size: 30809528 bytes.
109m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.705s (1.705s including waiting). Image size: 30809528 bytes.
109m        Normal    Killing     pod/iperf3-client-quick                      Stopping container iperf3
103m        Normal    Pulling     pod/iperf3-client-quick                      Pulling image "networkstatic/iperf3:latest"
104m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.674s (1.675s including waiting). Image size: 30809528 bytes.
103m        Normal    Created     pod/iperf3-client-quick                      Created container: iperf3
103m        Normal    Started     pod/iperf3-client-quick                      Started container iperf3
104m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.63s (1.63s including waiting). Image size: 30809528 bytes.
103m        Warning   BackOff     pod/iperf3-client-quick                      Back-off restarting failed container iperf3 in pod iperf3-client-quick_default(2213aebb-09d1-4d0d-8300-046ad20cd64f)
104m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.61s (1.61s including waiting). Image size: 30809528 bytes.
103m        Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.664s (1.664s including waiting). Image size: 30809528 bytes.
103m        Normal    Killing     pod/iperf3-client-quick                      Stopping container iperf3
59m         Normal    Scheduled   pod/iperf3-client-quick                      Successfully assigned default/iperf3-client-quick to rtosubuntu-500tca-500sca
59m         Normal    Pulling     pod/iperf3-client-quick                      Pulling image "networkstatic/iperf3:latest"
59m         Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.609s (1.609s including waiting). Image size: 31128721 bytes.
59m         Normal    Created     pod/iperf3-client-quick                      Created container: iperf3
59m         Normal    Started     pod/iperf3-client-quick                      Started container iperf3
59m         Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.557s (1.557s including waiting). Image size: 31128721 bytes.
58m         Warning   BackOff     pod/iperf3-client-quick                      Back-off restarting failed container iperf3 in pod iperf3-client-quick_default(413f04c3-e1a3-48ab-ba0a-8129e144b205)
59m         Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.55s (1.55s including waiting). Image size: 31128721 bytes.
50m         Normal    Scheduled   pod/iperf3-client-quick                      Successfully assigned default/iperf3-client-quick to raspberrypi
44m         Normal    Scheduled   pod/iperf3-client-quick                      Successfully assigned default/iperf3-client-quick to raspberrypi
38m         Normal    Scheduled   pod/iperf3-client-quick                      Successfully assigned default/iperf3-client-quick to rubikpi
37m         Normal    Pulling     pod/iperf3-client-quick                      Pulling image "networkstatic/iperf3:latest"
38m         Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.591s (1.591s including waiting). Image size: 30809528 bytes.
37m         Normal    Created     pod/iperf3-client-quick                      Created container: iperf3
37m         Normal    Started     pod/iperf3-client-quick                      Started container iperf3
38m         Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.515s (1.515s including waiting). Image size: 30809528 bytes.
37m         Warning   BackOff     pod/iperf3-client-quick                      Back-off restarting failed container iperf3 in pod iperf3-client-quick_default(dccefd02-d88b-4f20-80c1-8d49c23b940c)
38m         Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.594s (1.594s including waiting). Image size: 30809528 bytes.
37m         Normal    Pulled      pod/iperf3-client-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.494s (1.494s including waiting). Image size: 30809528 bytes.
32m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
29m         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
32m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.593s (1.593s including waiting). Image size: 31128721 bytes.
29m         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
29m         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
32m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.541s (1.541s including waiting). Image size: 31128721 bytes.
29m         Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(f245db80-2c21-4187-b09d-7f3f91c93bf3)
32m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.627s (1.627s including waiting). Image size: 31128721 bytes.
31m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.618s (1.618s including waiting). Image size: 31128721 bytes.
31m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.52s (1.52s including waiting). Image size: 31128721 bytes.
29m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.564s (1.564s including waiting). Image size: 31128721 bytes.
24m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
23m         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
24m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.718s (1.718s including waiting). Image size: 31128721 bytes.
23m         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
23m         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
24m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.516s (1.516s including waiting). Image size: 31128721 bytes.
23m         Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(b5a5bdd0-e975-487f-ac4a-09c3250fe843)
23m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.891s (1.891s including waiting). Image size: 31128721 bytes.
22m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
19m         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
22m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.572s (1.572s including waiting). Image size: 31128721 bytes.
19m         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
19m         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
22m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.531s (1.531s including waiting). Image size: 31128721 bytes.
19m         Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(9da68482-14e6-400b-b32c-cf03f3295005)
21m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.527s (1.527s including waiting). Image size: 31128721 bytes.
21m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.596s (1.596s including waiting). Image size: 31128721 bytes.
20m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.559s (1.559s including waiting). Image size: 31128721 bytes.
19m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.644s (1.644s including waiting). Image size: 31128721 bytes.
18m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
17m         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
18m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.527s (1.527s including waiting). Image size: 31128721 bytes.
17m         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
17m         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
18m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.551s (1.551s including waiting). Image size: 31128721 bytes.
17m         Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(41ea7f5b-5b1c-4136-9bab-658d4aa49088)
18m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 2.678s (2.678s including waiting). Image size: 31128721 bytes.
17m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.575s (1.575s including waiting). Image size: 31128721 bytes.
16m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
15m         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
16m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.663s (1.663s including waiting). Image size: 31128721 bytes.
15m         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
15m         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
16m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.599s (1.599s including waiting). Image size: 31128721 bytes.
15m         Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(b0a41fa1-eac3-48a6-bb5a-432076874692)
16m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.596s (1.596s including waiting). Image size: 31128721 bytes.
15m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.635s (1.635s including waiting). Image size: 31128721 bytes.
14m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
13m         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
14m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.618s (1.618s including waiting). Image size: 31128721 bytes.
13m         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
13m         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
14m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.554s (1.554s including waiting). Image size: 31128721 bytes.
13m         Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(6f21f9c4-03e2-4132-b8c2-47c64602685a)
14m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.529s (1.529s including waiting). Image size: 31128721 bytes.
13m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.484s (1.484s including waiting). Image size: 31128721 bytes.
12m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
11m         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
12m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.531s (1.531s including waiting). Image size: 31128721 bytes.
11m         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
11m         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
12m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.544s (1.544s including waiting). Image size: 31128721 bytes.
11m         Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(201262cc-3881-4a4e-a141-f4d4f2a7c5fa)
11m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.559s (1.559s including waiting). Image size: 31128721 bytes.
11m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.566s (1.566s including waiting). Image size: 31128721 bytes.
10m         Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rtosubuntu-500tca-500sca
9m19s       Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
10m         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.566s (1.566s including waiting). Image size: 31128721 bytes.
9m17s       Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
9m17s       Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
